source_id,airport_code,name,airport_size
340,FRA,Frankfurt Airport,large_airport
340,FRA,Frankfurt Airport,large_airport
340,FRA,Frankfurt Airport,large_airport
1323,FSC,Figari Sud-Corse Airport,medium_airport
1323,FSC,Figari Sud-Corse Airport,medium_airport
3437,FSM,Fort Smith Regional Airport,medium_airport
4041,FWA,Fort Wayne International Airport,medium_airport
1804,GDL,Guadalajara International Airport,large_airport
2560,GIG,Rio Galeão – Tom Jobim International Airport,large_airport
534,GLA,Glasgow International Airport,large_airport
3472,GNV,Gainesville Regional Airport,medium_airport
687,GOT,Göteborg Landvetter Airport,large_airport
4038,GPT,Gulfport Biloxi International Airport,medium_airport
3653,GRB,Austin Straubel International Airport,medium_airport
3775,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport
3685,GRR,Gerald R. Ford International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4034,GSP,Greenville Spartanburg International Airport,medium_airport
4273,GTR,Golden Triangle Regional Airport,medium_airport
1767,GUA,La Aurora Airport,large_airport
1665,GVA,Geneva Cointrin International Airport,large_airport
2922,GYD,Heydar Aliyev International Airport,large_airport
2673,GYE,José Joaquín de Olmedo International Airport,large_airport
912,HAH,Prince Said Ibrahim International Airport,medium_airport
3199,HAN,Noi Bai International Airport,large_airport
3199,HAN,Noi Bai International Airport,large_airport
421,HEL,Helsinki Vantaa Airport,large_airport
3179,HKT,Phuket International Airport,large_airport
3728,HNL,Daniel K Inouye International Airport,large_airport
3589,HPN,Westchester County Airport,medium_airport
1005,HRE,Robert Gabriel Mugabe International Airport,large_airport
1005,HRE,Robert Gabriel Mugabe International Airport,large_airport
4113,HSV,Huntsville International Carl T Jones Field,medium_airport
3714,IAD,Washington Dulles International Airport,large_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3457,ICT,Wichita Eisenhower National Airport,medium_airport
3845,ILM,Wilmington International Airport,medium_airport
3585,IND,Indianapolis International Airport,large_airport
428,IVL,Ivalo Airport,medium_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3712,JAX,Jacksonville International Airport,large_airport
2072,JED,King Abdulaziz International Airport,large_airport
499,JER,Jersey Airport,medium_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
1180,JRO,Kilimanjaro International Airport,medium_airport
3174,KBV,Krabi Airport,medium_airport
1165,KGL,Kigali International Airport,large_airport
1165,KGL,Kigali International Airport,large_airport
3382,KMG,Kunming Changshui International Airport,large_airport
438,KTT,Kittilä Airport,medium_airport
3304,KUL,Kuala Lumpur International Airport,large_airport
3304,KUL,Kuala Lumpur International Airport,large_airport
2176,KWI,Kuwait International Airport,large_airport
2176,KWI,Kuwait International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
503,LCY,London City Airport,medium_airport
4017,LEX,Blue Grass Airport,medium_airport
3493,LFT,Lafayette Regional Airport,medium_airport
3697,LGA,LaGuardia Airport,large_airport
309,LGG,Liège Airport,medium_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
1270,LIG,Limoges Airport,medium_airport
1529,LIN,Milano Linate Airport,medium_airport
1529,LIN,Milano Linate Airport,medium_airport
1881,LIR,Guanacaste Airport,large_airport
3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport
4033,LJG,Lijiang Sanyi International Airport,medium_airport
1016,LLW,Kamuzu International Airport,medium_airport
1016,LLW,Kamuzu International Airport,medium_airport
3115,LPQ,Luang Phabang International Airport,medium_airport
6493,LRH,La Rochelle-Île de Ré Airport,medium_airport
6493,LRH,La Rochelle-Île de Ré Airport,medium_airport
907,LUN,Kenneth Kaunda International Airport,large_airport
907,LUN,Kenneth Kaunda International Airport,large_airport
907,LUN,Kenneth Kaunda International Airport,large_airport
907,LUN,Kenneth Kaunda International Airport,large_airport
629,LUX,Luxembourg-Findel International Airport,large_airport
906,LVI,Harry Mwanga Nkumbula International Airport,medium_airport
4097,LXA,Lhasa Gonggar Airport,medium_airport
1335,LYS,Lyon Saint-Exupéry Airport,large_airport
1335,LYS,Lyon Saint-Exupéry Airport,large_airport
1335,LYS,Lyon Saint-Exupéry Airport,large_airport
